ID|GTIN|Identifier_exists|Title|Availability|availability_date|"Brand name"|Link|"Image URL"|"Item subtitle"|Description|product_type|Condition|Price|"Sale Price"|"Contextual keywords"|Google_product_category|size|shipping
1274132||false|"3d Metal And Wood Wall Picture - Fam-0117 - 80x80 Cm"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/3d-metal-and-wood-wall-picture-city-streetcar-scene|https://murphyfurniture.ie/151340-large_default/3d-metal-and-wood-wall-picture-city-streetcar-scene.jpg|"3D Metal and Wood Wall Picture - FAM-0117 - 80X80 CM"|"Transform Your Space with Timeless Elegance
An exquisite piece of 3D Metal and Wood Wall Decor that brings a touch of rustic charm and modern artistry to your home. This stunning 80x80 cm wall art features a musical masterpiece with an eye-catching city streetcar, meticulously designed to captivate and inspire.
Please measure before ordering."|Furniture|new|"159 EUR"||3D;Metal;and;Wood;Wall;Picture;-;FAM-0117;-;80X80;CM|436||"IE:::0 EUR"
1274133||false|"3d Metal And Wood Wall Picture Fam-0328 - 80x80 Cm"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/3d-metal-and-wood-wall-picture-violin-roses-scene|https://murphyfurniture.ie/151335-large_default/3d-metal-and-wood-wall-picture-violin-roses-scene.jpg|"3D Metal and Wood Wall Picture FAM-0328 - 80X80 CM"|"Transform Your Space with Timeless Elegance
An exquisite piece of 3D Metal and Wood Wall Decor that brings a touch of rustic charm and modern artistry to your home. This stunning 80x80 cm wall art features a musical masterpiece with an eye-catching violin and scattered roses, meticulously designed to captivate and inspire.
Please measure before ordering."|Furniture|new|"159 EUR"||3D;Metal;and;Wood;Wall;Picture;FAM-0328;-;80X80;CM|436||"IE:::0 EUR"
1274134||false|"3d Metal And Wood Wall Picture Fam-0637 - 80x80 Cm"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/3d-metal-and-wood-wall-picture-nyc-workmen-scene|https://murphyfurniture.ie/151331-large_default/3d-metal-and-wood-wall-picture-nyc-workmen-scene.jpg|"3D Metal and Wood Wall Picture FAM-0637 - 80X80 CM"|"Transform Your Space with Timeless Elegance
An exquisite piece of 3D Metal and Wood Wall Decor that brings a touch of rustic charm and modern artistry to your home. This stunning 80x80 cm wall art features the iconic NYC workmen scene, meticulously designed to captivate and inspire.
Please measure before ordering."|Furniture|new|"159 EUR"||3D;Metal;and;Wood;Wall;Picture;FAM-0637;-;80X80;CM|436||"IE:::0 EUR"
1274135||false|"3d Metal And Wood Wall Picture Fam-0669 - 90x60 Cm"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/3d-metal-and-wood-wall-picture-red-bicycle-scene|https://murphyfurniture.ie/151326-large_default/3d-metal-and-wood-wall-picture-red-bicycle-scene.jpg|"3D Metal and Wood Wall Picture FAM-0669 - 90X60 CM"|"Transform Your Space with Timeless Elegance
An exquisite piece of 3D Metal and Wood Wall Decor that brings a touch of rustic charm and modern artistry to your home. This stunning 90x60 cm wall art features a beautiful red bicycle, meticulously designed to captivate and inspire.
Please measure before ordering."|Furniture|new|"159 EUR"||3D;Metal;and;Wood;Wall;Picture;FAM-0669;-;90X60;CM|436||"IE:::0 EUR"
1274136||false|"3d Metal And Wood Wall Picture Fam-1375 - 80x80 Cm"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/3d-metal-and-wood-wall-picture-romantic-scene|https://murphyfurniture.ie/151321-large_default/3d-metal-and-wood-wall-picture-romantic-scene.jpg|"3D Metal and Wood Wall Picture FAM-1375 - 80X80 CM"|"Transform Your Space with Timeless Elegance
An exquisite piece of 3D Metal and Wood Wall Decor that brings a touch of rustic charm and modern artistry to your home. This stunning 80x80 cm wall art features this romantic scene, meticulously designed to captivate and inspire.
Please measure before ordering."|Furniture|new|"159 EUR"||3D;Metal;and;Wood;Wall;Picture;FAM-1375;-;80X80;CM|436||"IE:::0 EUR"
1274137||false|"3d Metal And Wood Wall Picture Fam-1626 - 90x60 Cm"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/3d-metal-and-wood-wall-picture-colourful-houses-scene|https://murphyfurniture.ie/151316-large_default/3d-metal-and-wood-wall-picture-colourful-houses-scene.jpg|"3D Metal and Wood Wall Picture FAM-1626 - 90X60 CM"|"Transform Your Space with Timeless Elegance
An exquisite piece of 3D Metal and Wood Wall Decor that brings a touch of rustic charm and modern artistry to your home. This stunning 90x60 cm wall art features a beautiful collection of coloured houses, much like Dún Laoghaire, meticulously designed to captivate and inspire.
Please measure before ordering."|Furniture|new|"159 EUR"||3D;Metal;and;Wood;Wall;Picture;FAM-1626;-;90X60;CM|436||"IE:::0 EUR"
1274138||false|"3d Metal And Wood Wall Picture Fam-2434 - 60x90 Cm"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/3d-metal-and-wood-wall-picture-aboriginal-woman-scene|https://murphyfurniture.ie/151366-large_default/3d-metal-and-wood-wall-picture-aboriginal-woman-scene.jpg|"3D Metal and Wood Wall Picture FAM-2434 - 60X90 CM"|"Transform Your Space with Timeless Elegance
An exquisite piece of 3D Metal and Wood Wall Decor that brings a touch of rustic charm and modern artistry to your home. This stunning 60x90 cm wall art features a beautiful aboriginal woman, meticulously designed to captivate and inspire.
Please measure before ordering."|Furniture|new|"159 EUR"||3D;Metal;and;Wood;Wall;Picture;FAM-2434;-;60X90;CM|436||"IE:::0 EUR"
1274139||false|"3d Metal And Wood Wall Picture Fam-2465 - 80x80 Cm"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/3d-metal-and-wood-wall-picture-parisian-scene|https://murphyfurniture.ie/151312-large_default/3d-metal-and-wood-wall-picture-parisian-scene.jpg|"3D Metal and Wood Wall Picture FAM-2465 - 80X80 CM"|"Transform Your Space with Timeless Elegance
An exquisite piece of 3D Metal and Wood Wall Decor that brings a touch of rustic charm and modern artistry to your home. This stunning 80x80 cm wall art features a beautiful Parisian scene, meticulously designed to captivate and inspire.
Please measure before ordering."|Furniture|new|"159 EUR"||3D;Metal;and;Wood;Wall;Picture;FAM-2465;-;80X80;CM|436||"IE:::0 EUR"
1274140||false|"3d Metal And Wood Wall Picture Fam-2471-1 - 80x80 Cm"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/3d-metal-and-wood-wall-picture-italian-scene|https://murphyfurniture.ie/151307-large_default/3d-metal-and-wood-wall-picture-italian-scene.jpg|"3D Metal and Wood Wall Picture FAM-2471-1 - 80X80 CM"|"Transform Your Space with Timeless Elegance
An exquisite piece of 3D Metal and Wood Wall Decor that brings a touch of rustic charm and modern artistry to your home. This stunning 80x80 cm wall art features a beautifully romantic Italian scene, meticulously designed to captivate and inspire.
Please measure before ordering."|Furniture|new|"159 EUR"||3D;Metal;and;Wood;Wall;Picture;FAM-2471-1;-;80X80;CM|436||"IE:::0 EUR"
1274141||false|"3d Metal And Wood Wall Picture Fam-2520 - 80x80 Cm"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/3d-metal-and-wood-wall-picture-greek-scene|https://murphyfurniture.ie/151302-large_default/3d-metal-and-wood-wall-picture-greek-scene.jpg|"3D Metal and Wood Wall Picture FAM-2520 - 80X80 CM"|"Transform Your Space with Timeless Elegance
An exquisite piece of 3D Metal and Wood Wall Decor that brings a touch of rustic charm and modern artistry to your home. This stunning 80x80 cm wall art features a beautiful Greek scene, meticulously designed to captivate and inspire.
Please measure before ordering."|Furniture|new|"159 EUR"||3D;Metal;and;Wood;Wall;Picture;FAM-2520;-;80X80;CM|436||"IE:::0 EUR"
1274142||false|"3d Metal And Wood Wall Picture Fam-2527 - 80x80 Cm"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/3d-metal-and-wood-wall-picture-turkish-air-balloon-scene|https://murphyfurniture.ie/151297-large_default/3d-metal-and-wood-wall-picture-turkish-air-balloon-scene.jpg|"3D Metal and Wood Wall Picture FAM-2527 - 80X80 CM"|"Transform Your Space with Timeless Elegance
An exquisite piece of 3D Metal and Wood Wall Decor that brings a touch of rustic charm and modern artistry to your home. This stunning 80x80 cm wall art features the iconic and beautiful Turkish air balloon flight, meticulously designed to captivate and inspire.
Please measure before ordering."|Furniture|new|"159 EUR"||3D;Metal;and;Wood;Wall;Picture;FAM-2527;-;80X80;CM|436||"IE:::0 EUR"
1274145||false|"Dubai Bedroom Chair  - Taupe"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/dubai-bedroom-chair-taupe|https://murphyfurniture.ie/151797-large_default/dubai-bedroom-chair-taupe.jpg|"Dubai Bedroom Chair  - Taupe"|"Introducing the Dubai Bedroom Chair, a sleek addition to our new bedroom range. This fabric chair combines practicality with elegance as it is comfortable yet compact to suit smaller spaces. The unique leg support finished with a golden tint matches designs throughout the range. 
Dimensions W x H x L: 60 x 77 x 64 cm
Please measure before ordering."|Furniture|new|"289 EUR"||Dubai;Bedroom;Chair;;-;Taupe|436||"IE:::0 EUR"
1274149||false|"Dubai Lamp Table - Taupe"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/dubai-lamp-table-taupe|https://murphyfurniture.ie/151798-large_default/dubai-lamp-table-taupe.jpg|"Dubai Lamp Table - Taupe"|"Introducing the Dubai Lamp Table, a fabulous piece from our new range. Ideal for many different settings, this table is beautifully finished in an elegant walnut hue along with golden notes along the outer frame and leg supports. A sturdy piece, well suited to a variety of styles. All of our new table lamps can be paired with this table, why not check them out as well?
Dimensions W x H x L: 60 x 55 x 60 cm
Easy assembly."|Furniture|new|"269 EUR"||Dubai;Lamp;Table;-;Taupe|436||"IE:::0 EUR"
1274170||false|"Imperial Fabric Wingchair  - Brown"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/imperial-wingchair-brown-fabric|https://murphyfurniture.ie/151584-large_default/imperial-wingchair-brown-fabric.jpg|"Imperial Fabric Wingchair  - Brown"|"Introducing the Imperial Leather and Fabric collection, a magnificent combination of rich chocolate brown leather and serene soft fabric cushions, which are removable for easy cleaning. A long sweeping 4 seater pairs perfectly with a cosy wingchair.
Dimensions W x H x L: 98 x 105 x 88 cm
Easy assembly."|Furniture|new|"869 EUR"||Imperial;Fabric;Wingchair;;-;Brown|436||"IE:::0 EUR"
1274173||false|"Lindo Chair + Stool - Cream Leather"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/lindo-chair-stool-cream-leather|https://murphyfurniture.ie/151605-large_default/lindo-chair-stool-cream-leather.jpg|"Lindo Chair + Stool - Cream Leather"|"Introducing the Lindo Chair & Stool, in Oatmeal Fabric. This magnificent pair can be placed in almost any setting as a hub of comfort and relaxation. Stretch out in style with a sleek matching stool whilst experiencing excellent support from the beautifully designed chair.
Dimensions W x H x L: 85 x 99 x 83 cm
Please measure before ordering."|Furniture|new|"979 EUR"||Lindo;Chair;+;Stool;-;Cream;Leather|436||"IE:::0 EUR"
1274174||false|"Lindo Chair + Stool - Oatmeal Fabric"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/lindo-chair-stool-oatmeal-fabric|https://murphyfurniture.ie/151604-large_default/lindo-chair-stool-oatmeal-fabric.jpg|"Lindo Chair + Stool - Oatmeal Fabric"|"Introducing the Lindo Chair & Stool, in Oatmeal Fabric. This magnificent pair can be placed in almost any setting as a hub of comfort and relaxation. Stretch out in style with a sleek matching stool whilst experiencing excellent support from the beautifully designed chair.
Dimensions W x H x L: 85 x 99 x 83 cm
Please measure before ordering."|Furniture|new|"689 EUR"||Lindo;Chair;+;Stool;-;Oatmeal;Fabric|436||"IE:::0 EUR"
1274175||false|"Malta 1 Seater Sofa - Grey"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/malta-armchair-grey|https://murphyfurniture.ie/151606-large_default/malta-armchair-grey.jpg|"Malta 1 Seater Sofa - Grey"|"Features & Benefits: Click here
Elevate your living space with the Malta grey fabric one seater, a versatile and stylish addition that seamlessly combines convenience with flair. Its sleek design and neutral grey hue effortlessly harmonize with any decor, ensuring a chic yet functional focal point. This one seater not only maximizes space but also creates a cozy, inviting atmosphere for relaxation and entertainment. A perfect blend of contemporary charm and practicality, it's the ultimate choice for modern living rooms. It also features an adjustable headrest.
Dimensions W x H x L: 105 x 80-97.5 x 99 cm
Please measure before ordering.
Easy assembly."|Furniture|new|"579 EUR"||Malta;1;Seater;Sofa;-;Grey|436||"IE:::0 EUR"
1274176||false|"Milan Electric Corner Suite - Cream"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/milan-electric-corner-suite-cream|https://murphyfurniture.ie/151614-large_default/milan-electric-corner-suite-cream.jpg|"Milan Electric Corner Suite - Cream"|"Introducing the Milan, a stunning corner suite that is the epitome of luxury. Presented in a striking cream leather, this is the perfect sofa for friends and family or a relaxing stretch out on your own. The recliner is controlled by built in buttons on the wonderfully embossed chequered side. Also included are a set of cushions, adjustable headrests and a USB charging port.
Dimensions W x H x L: 114 x 86/104 x 254 cm
Please measure before ordering."|Furniture|new|"3799 EUR"||Milan;Electric;Corner;Suite;-;Cream|436||"IE:::0 EUR"
